Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
54,0,22,4,7500,2,3,3,1,0,37,2,2,0,3,2,70,0,0,0,3,2,1
23,0,14,2,9022,3,3,3,0,0,86,3,1,3,1,2,24,0,0,1,4,1,0
47,0,25,4,6095,2,3,3,0,0,29,1,1,1,1,2,56,0,0,0,3,1,0
59,0,39,1,8387,3,3,3,1,0,84,1,1,4,3,2,89,0,0,1,3,4,1
41,1,9,2,8035,3,3,3,2,1,54,4,1,0,1,2,57,0,0,0,1,1,1
49,0,33,4,7905,4,2,1,1,0,55,2,0,1,3,2,58,0,0,0,3,1,1
32,0,15,2,7678,2,3,2,0,0,73,3,1,3,3,1,35,0,0,0,4,1,0
50,1,1,0,3870,3,1,3,2,1,32,4,1,0,1,1,17,1,0,0,3,2,0
53,0,37,4,8494,3,4,3,0,0,20,3,1,4,3,2,55,0,0,0,3,1,1
58,0,34,0,4329,2,1,3,1,0,57,4,0,0,2,2,71,0,0,0,4,2,0
56,1,30,2,8375,3,1,3,1,1,43,3,0,2,2,1,75,0,0,0,1,2,1
59,1,38,1,9262,2,4,3,0,0,92,3,2,0,1,1,115,1,0,0,2,3,0
29,1,3,2,8860,1,4,3,1,0,17,4,1,3,1,2,12,1,0,0,3,2,1
44,0,5,2,7521,3,3,3,0,0,83,1,2,2,1,2,62,1,0,0,3,1,0
59,1,8,3,6093,3,3,3,0,0,18,4,1,0,2,2,66,0,0,0,1,1,0
20,0,7,4,10540,1,3,3,0,0,99,3,1,0,2,1,40,0,0,0,2,1,0
43,1,26,3,5998,3,2,2,1,0,79,2,2,4,1,1,100,0,0,0,1,2,0
53,1,20,2,8425,1,3,3,2,0,77,1,1,0,1,2,61,0,0,0,3,2,0
46,0,8,2,8073,3,2,3,0,0,23,3,1,2,1,2,83,0,0,0,1,2,0
51,1,19,2,8771,3,2,3,2,0,51,4,0,1,1,1,95,0,0,0,3,2,1
59,1,42,0,4477,3,4,3,0,0,9,4,1,4,1,3,100,0,0,1,3,2,1
49,0,30,1,10492,3,3,4,1,1,63,5,1,1,2,2,76,0,0,0,1,3,1
53,0,5,0,2861,2,3,3,2,0,14,2,2,0,1,3,64,0,0,0,4,1,0
58,0,49,3,5900,3,1,4,0,1,70,4,0,1,1,2,100,0,0,1,3,2,1
49,1,26,0,3922,3,4,3,1,1,3,4,2,4,2,3,92,1,0,0,3,3,1
40,1,3,0,6278,1,3,3,0,0,1,2,2,1,1,3,45,0,0,1,3,1,0
23,0,10,4,10851,3,4,3,2,0,29,4,2,0,3,2,24,0,0,0,3,1,1
44,1,13,2,7934,4,2,4,1,0,74,2,2,4,1,2,49,0,0,0,1,1,0
20,0,12,0,5194,1,3,3,1,1,19,1,1,2,2,2,38,0,0,0,1,3,0
28,0,8,1,7610,3,3,1,0,0,85,4,1,3,1,2,14,0,0,0,2,4,0
55,0,41,4,9962,1,3,2,0,0,3,4,2,0,1,2,119,0,0,1,3,2,0
39,1,14,0,5719,4,3,1,1,1,46,1,1,4,3,2,54,0,0,0,3,2,1
21,1,3,0,5294,1,3,4,0,0,86,4,2,1,1,3,72,0,1,0,3,1,0
43,0,29,3,6322,3,3,3,0,0,83,2,1,3,2,1,85,0,0,0,4,2,1
44,0,20,2,9280,1,4,3,2,1,20,2,1,0,2,2,44,0,0,0,1,1,0
50,1,34,3,5893,2,2,3,0,1,67,5,1,0,1,1,105,0,0,0,3,3,0
49,1,8,2,6432,3,3,3,0,0,47,4,2,1,2,2,38,1,0,0,3,1,0
55,1,23,3,5341,3,3,3,1,0,99,3,1,0,1,3,55,0,0,0,2,1,1
28,1,20,4,8909,2,3,3,0,1,27,4,0,0,2,2,31,1,0,0,2,2,1
41,1,31,0,4922,1,3,3,0,0,21,2,2,0,2,1,59,0,0,0,2,1,0
19,0,1,2,9066,3,3,3,0,0,84,3,2,0,2,1,57,0,1,0,3,1,1
42,0,17,2,7100,3,2,2,0,0,95,5,1,3,2,3,47,0,0,0,1,2,1
18,0,5,2,7370,1,3,1,1,0,3,1,2,1,2,1,51,0,0,0,1,2,0
58,1,26,0,3439,1,2,3,1,0,50,1,1,0,3,1,61,1,0,0,3,1,1
33,0,22,1,6535,3,3,4,0,1,51,3,1,4,1,2,23,0,0,0,1,3,1
46,1,15,4,11023,4,4,3,2,0,63,3,1,0,3,2,41,0,0,1,1,2,1
26,0,4,2,8308,1,4,3,1,1,40,3,1,0,1,2,66,0,0,0,3,1,0
34,1,17,2,7149,4,3,3,0,0,79,3,1,4,1,2,46,1,0,0,3,2,1
25,1,5,4,9002,3,2,4,0,0,23,2,1,2,1,2,64,0,0,0,3,2,1
31,1,8,4,9513,3,3,1,0,0,6,1,1,1,2,2,65,1,0,0,2,2,1
54,1,24,0,4666,1,4,3,0,0,84,1,2,1,2,2,63,0,0,0,3,1,0
50,0,1,4,9783,3,2,3,0,0,75,3,1,2,1,2,33,0,0,0,4,1,0
55,1,20,4,6528,4,1,3,0,0,57,2,2,5,1,3,50,0,1,0,3,2,1
43,0,14,4,7803,4,3,4,1,0,95,2,2,6,3,2,88,1,0,0,3,1,1
30,0,15,4,7365,3,3,3,0,0,29,3,2,4,1,1,66,0,0,0,3,1,0
33,0,4,1,9732,3,4,3,1,1,81,1,1,1,3,2,51,0,0,0,2,3,1
43,1,30,0,5120,3,4,4,0,0,35,4,0,3,1,2,64,0,0,1,3,2,0
57,0,40,4,9581,2,3,2,0,0,97,4,2,1,2,3,46,0,0,0,4,1,0
42,0,13,1,7288,4,4,3,1,0,99,4,1,4,1,3,69,0,0,1,3,1,1
26,1,2,0,5825,2,4,2,0,0,84,2,1,3,3,1,41,0,0,0,3,3,1
48,1,8,0,4723,3,3,2,3,0,19,3,2,2,3,1,20,0,0,0,1,3,1
46,1,32,0,2856,3,4,3,1,0,50,4,1,1,1,1,76,0,0,0,3,1,1
40,0,30,2,8841,4,3,3,0,0,52,2,0,0,3,2,70,0,0,0,2,3,1
37,1,28,2,9967,4,3,1,1,0,8,5,0,1,1,2,88,0,0,1,3,3,1
41,1,31,2,8325,2,2,4,2,0,20,2,1,3,2,1,45,0,0,0,1,1,1
22,0,8,1,8657,4,3,3,1,1,17,3,1,2,1,2,34,1,0,0,3,3,0
39,0,19,1,9195,4,4,3,1,1,1,1,1,2,3,2,53,0,0,0,1,3,1
42,0,8,0,3580,2,3,2,1,1,75,4,1,0,3,2,21,0,0,0,3,1,1
32,1,14,0,4266,4,1,3,0,0,30,4,2,0,1,2,15,1,0,0,3,1,1
53,0,15,4,7648,2,4,2,3,0,28,4,2,0,3,1,66,0,0,0,2,1,1
42,0,10,4,12200,2,3,3,4,0,8,2,1,3,2,2,32,0,0,0,1,1,1
23,1,14,2,8618,4,3,3,0,0,44,2,1,6,2,2,45,0,0,0,4,3,1
24,1,14,3,6690,2,3,3,2,1,92,4,2,5,1,3,60,0,0,0,2,3,0
46,0,21,0,5166,3,3,3,0,1,69,2,1,0,2,3,87,0,0,0,2,1,0
54,0,9,0,4115,3,3,3,2,0,3,1,2,1,1,1,85,1,0,0,3,1,1
58,0,20,4,11070,3,2,2,0,0,71,5,1,1,1,1,55,0,1,0,2,2,1
53,0,6,0,3538,2,1,4,0,0,64,1,1,1,1,2,19,1,0,0,3,1,1
18,1,1,3,4997,2,3,4,0,1,12,2,1,1,1,1,77,0,0,0,3,2,0
51,1,8,4,11445,3,4,2,0,0,96,4,1,0,1,1,48,0,0,0,3,2,1
35,1,11,1,4192,3,4,3,0,0,87,4,1,2,2,3,85,0,1,0,4,3,1
25,0,14,1,11407,3,3,4,1,1,41,3,2,0,1,1,61,0,0,0,2,3,0
42,0,27,2,8231,2,3,4,2,0,30,2,0,3,1,2,93,1,0,0,3,1,1
40,1,27,1,5437,3,1,3,0,1,52,5,1,6,3,1,35,0,0,1,3,1,1
53,1,3,2,8309,4,3,3,0,0,82,4,1,3,1,2,8,0,0,0,2,3,0
35,1,6,1,8030,2,3,3,2,0,33,3,1,3,2,3,37,1,0,0,2,3,1
35,1,15,0,4453,4,2,3,2,0,73,3,1,0,2,1,68,0,0,0,4,2,1
42,1,14,4,9636,2,2,3,0,0,62,2,1,3,1,2,59,0,0,0,3,3,1
59,0,44,4,9105,1,3,3,0,0,67,5,0,0,1,2,70,0,0,0,3,2,1
34,1,1,3,5740,1,1,4,0,1,2,3,1,0,2,1,29,1,0,1,2,1,1
28,1,4,2,6235,3,3,3,2,0,5,1,0,2,2,2,24,0,0,0,2,4,1
30,0,12,0,3916,3,4,3,1,1,15,2,2,0,2,2,82,0,0,0,4,1,0
31,0,1,4,8774,2,4,4,0,1,34,2,2,1,1,3,28,1,0,0,1,1,0
54,0,18,2,9006,1,2,4,1,0,73,3,1,2,2,1,87,0,0,1,2,1,1
29,0,17,3,7215,1,3,4,1,0,18,2,1,4,3,2,58,0,0,0,3,3,1
19,0,4,1,5739,4,3,3,1,0,71,1,0,4,3,2,27,0,1,0,3,3,1
45,1,29,2,7973,3,2,3,0,0,75,1,1,0,3,2,45,0,1,0,4,1,1
43,0,2,0,4474,2,2,4,1,0,70,2,1,1,1,2,79,0,0,0,3,2,0
38,0,6,3,5762,3,2,3,0,1,46,1,0,2,1,2,10,0,0,0,2,3,1
48,1,9,2,7612,3,3,4,1,1,85,3,1,2,2,3,42,0,0,0,3,3,1
47,0,1,2,6570,2,3,2,2,0,54,1,0,3,3,2,52,0,0,0,3,3,1
38,1,16,4,9721,1,3,1,0,1,80,1,1,0,3,1,41,0,0,1,3,1,1
37,0,23,4,9049,3,2,3,3,1,96,3,2,0,1,1,76,0,0,0,3,1,0
54,0,26,0,4310,3,3,4,2,1,47,2,1,0,2,3,96,0,1,0,1,1,0
57,1,30,3,4770,2,3,3,0,1,49,4,2,0,1,2,48,0,0,0,1,2,0
37,0,5,4,10924,3,4,4,0,0,97,2,2,1,1,1,51,1,0,0,2,2,0
54,1,18,3,6414,3,4,3,0,0,9,1,2,4,3,2,23,0,0,0,2,1,1
52,1,3,1,13074,3,3,2,0,0,77,1,1,1,2,2,19,0,0,0,3,3,1
59,0,31,4,8615,3,2,3,2,0,27,4,1,3,2,1,36,0,0,0,3,3,0
27,1,4,0,3960,2,4,3,0,1,81,3,1,0,1,1,51,0,0,1,2,1,0
54,1,18,0,5682,3,2,3,2,1,79,1,2,6,2,2,97,1,0,1,3,1,1
33,1,16,4,10200,2,3,2,1,1,73,3,2,0,2,1,83,0,0,0,3,1,0
37,1,29,4,10554,3,2,3,2,0,78,2,1,2,3,2,56,0,0,0,3,4,1
46,1,13,2,7209,2,4,3,1,0,60,2,1,2,2,3,52,0,0,0,3,1,0
50,0,41,2,8357,2,3,4,1,1,29,3,1,2,3,2,103,0,1,0,3,1,0
45,1,13,3,5823,4,1,3,1,1,31,1,0,1,1,1,51,0,0,0,3,2,1
45,1,32,2,9955,4,4,3,2,1,84,3,1,0,1,3,104,0,0,0,3,3,0
54,1,15,2,7931,3,3,3,1,0,65,2,1,1,1,2,80,0,0,0,3,1,0
41,1,8,4,10152,1,4,4,2,1,82,4,2,0,2,2,24,0,0,0,1,2,0
26,1,15,4,9303,2,3,4,1,1,26,1,2,3,2,3,53,0,0,0,3,1,0
46,0,21,4,11611,2,2,3,0,0,80,2,1,0,2,3,67,0,0,0,3,1,1
31,1,20,2,9460,4,1,1,0,0,69,2,2,1,1,2,96,0,0,0,3,3,0
58,0,16,0,3951,3,4,3,1,0,91,2,2,1,1,2,25,0,0,0,4,1,0
29,1,20,0,4229,4,3,3,2,1,81,2,0,1,2,1,82,0,0,0,1,1,1
54,0,7,4,8265,3,4,3,0,0,19,2,2,1,2,2,42,1,0,1,3,2,1
38,1,9,4,9037,4,3,4,0,1,8,1,2,0,3,1,82,0,0,0,4,1,1
19,0,4,0,4650,4,3,3,2,0,59,3,1,3,1,2,17,0,0,0,2,2,0
51,0,3,4,6706,2,4,4,0,1,2,3,1,2,3,3,32,0,0,0,2,1,0
31,0,1,1,7005,3,3,3,2,1,92,2,2,2,3,1,35,0,0,0,3,3,1
59,1,30,0,3699,3,2,2,0,0,59,2,1,1,1,1,46,0,0,0,3,2,0
43,0,30,0,6719,3,3,2,0,1,72,3,2,1,1,2,99,0,0,0,3,1,0
42,1,5,2,8534,4,3,3,3,1,15,4,2,1,3,1,41,0,0,0,1,1,1
26,0,15,4,8387,3,2,3,0,1,78,1,1,0,3,2,77,0,0,0,3,1,1
34,1,26,0,5383,2,3,4,0,1,53,3,1,0,3,2,59,1,0,1,3,2,1
18,1,7,4,9812,2,3,4,0,1,73,2,2,3,1,2,60,1,0,0,3,2,1
56,0,48,2,8572,3,2,3,0,0,85,1,0,3,2,2,106,0,0,0,3,1,1
39,1,12,3,7167,1,1,3,3,0,97,4,2,0,2,3,86,0,0,0,3,4,1
41,0,2,0,3282,3,1,3,0,1,72,3,2,2,2,1,38,0,0,0,1,1,0
19,1,7,3,6292,2,3,3,0,0,81,4,2,1,1,3,8,0,0,1,4,3,0
33,1,10,3,5974,1,2,4,1,0,70,2,1,4,2,2,40,0,0,1,3,3,0
26,0,11,4,9500,1,1,3,1,1,79,3,1,0,2,3,76,1,0,1,1,3,0
24,0,4,3,6477,4,2,3,3,0,74,5,0,4,3,1,21,0,1,0,1,2,1
50,0,29,2,8262,2,1,2,0,0,71,2,1,0,3,2,95,0,0,0,3,1,1
46,1,19,3,5830,2,3,4,1,0,11,5,2,0,2,3,59,0,0,0,3,2,1
30,1,8,2,5712,2,3,4,0,1,64,3,1,1,2,1,28,0,0,0,2,1,1
29,1,12,0,4320,4,3,3,0,0,38,5,1,0,2,2,21,0,0,0,1,3,1
45,0,34,3,6512,2,4,2,4,1,30,4,0,3,1,2,45,0,0,0,3,1,1
27,0,19,3,5836,4,2,1,2,0,44,3,2,0,1,3,20,0,0,1,1,1,0
33,0,13,3,6431,1,3,3,2,1,40,1,1,1,1,1,20,0,0,1,3,2,0
45,1,20,0,4327,3,3,4,0,0,19,1,1,5,3,2,45,0,0,1,1,1,1
35,1,18,3,7141,3,3,4,1,1,57,3,1,1,1,3,75,1,0,0,3,4,1
20,1,12,2,8287,3,2,3,1,1,30,1,1,1,1,3,67,0,0,0,3,2,1
37,0,9,4,9115,2,3,2,1,0,81,1,1,1,2,2,60,0,0,0,4,2,0
31,0,23,4,7755,2,3,2,0,1,79,4,2,0,2,2,57,0,1,0,3,1,0
51,1,29,0,3967,3,4,4,1,0,67,4,2,1,1,1,39,1,0,0,2,2,0
20,0,6,0,4627,2,3,3,0,0,90,1,2,0,1,3,22,0,0,0,1,1,0
28,0,6,1,7645,2,2,3,0,1,99,3,2,0,1,2,84,0,0,0,3,1,0
59,1,22,2,9028,2,2,3,3,0,84,3,1,3,2,2,50,0,0,0,2,2,0
46,1,37,4,8002,1,3,3,0,0,37,3,0,3,1,1,93,0,0,0,1,2,0
52,1,40,2,9964,2,3,1,0,0,55,4,2,1,1,1,88,1,0,0,3,4,0
34,1,9,4,7083,3,3,3,0,0,33,3,1,2,2,3,41,0,0,1,2,1,1
22,1,3,3,6293,1,1,3,0,1,24,3,2,0,3,2,8,1,0,0,4,2,1
38,1,10,0,2903,2,3,3,0,1,4,1,2,3,2,2,27,0,0,0,3,1,0
53,0,14,0,4592,1,3,1,0,0,12,3,1,2,2,3,22,0,0,0,1,1,1
39,1,8,1,7027,1,1,3,2,0,4,2,1,2,1,1,13,1,0,0,1,3,0
32,1,11,2,9129,2,3,2,0,0,16,3,1,1,3,2,31,0,0,0,3,2,1
30,1,9,0,4236,2,4,4,1,0,32,2,2,3,1,2,56,0,0,1,2,2,0
59,0,42,4,6999,4,2,3,1,0,5,1,1,2,1,2,96,0,0,0,1,3,1
20,1,1,3,4848,2,3,2,0,1,39,2,2,3,1,2,37,0,0,0,3,1,0
21,0,6,4,8943,4,3,3,0,0,62,3,2,1,2,1,74,0,0,1,3,1,0
27,0,10,0,4781,1,4,4,0,0,66,4,2,1,3,2,33,0,0,0,3,1,1
33,1,23,4,7888,4,1,4,0,1,75,2,1,3,1,1,42,0,0,1,1,1,0
24,0,1,1,6319,4,4,3,0,0,35,4,1,1,2,2,24,0,0,0,2,2,1
30,0,3,3,6013,2,3,3,0,1,74,2,2,4,1,1,34,0,0,0,4,1,0
51,1,29,0,4014,2,4,3,0,1,67,3,1,3,1,1,61,0,0,1,2,4,0
46,1,4,0,4658,1,4,3,0,0,57,2,2,4,1,3,40,1,0,1,3,1,1
42,0,10,2,9640,1,2,2,1,1,92,3,0,1,2,2,25,1,0,0,3,4,0
27,1,10,1,7584,2,3,4,2,0,37,4,0,0,2,1,88,0,0,0,3,3,0
41,1,14,2,7272,4,3,3,1,1,37,3,0,3,2,3,28,1,0,0,3,3,1
44,1,7,1,8624,1,3,3,1,0,1,5,0,0,2,2,19,0,0,0,3,1,1
21,1,1,4,8512,2,2,3,2,1,56,2,0,1,1,1,44,1,1,0,2,1,1
36,0,12,3,5725,3,2,4,1,0,86,2,0,1,2,1,68,0,0,0,1,2,0
59,1,42,4,8781,3,4,3,2,0,64,2,2,1,2,2,87,0,0,0,2,3,1
32,1,18,4,9467,1,1,4,0,1,96,2,1,0,3,3,96,0,0,0,3,2,1
56,0,9,0,3570,2,1,3,0,0,81,2,2,0,2,2,12,0,0,0,2,2,0
20,0,3,1,4047,3,1,3,0,0,29,2,1,1,2,2,19,1,0,0,1,3,1
55,1,44,0,5190,2,4,3,2,0,18,1,1,2,2,2,72,0,0,1,1,2,1
39,1,27,1,11015,3,3,3,1,0,10,4,1,1,2,3,84,0,0,0,3,1,1
55,0,24,4,7520,3,3,3,0,1,96,3,1,3,2,2,60,0,0,0,3,2,1
36,1,12,0,3466,3,4,3,1,0,14,4,1,2,2,3,89,1,0,1,2,2,1
21,1,11,4,8608,3,4,4,0,0,90,3,2,4,2,2,54,0,0,0,1,3,0
59,0,19,0,5071,4,3,3,0,0,56,2,1,3,2,1,79,0,0,0,3,3,1
59,0,46,3,6701,2,3,2,1,0,28,1,1,1,2,1,56,0,1,0,3,3,0
46,0,7,0,4765,2,2,4,0,1,89,1,1,2,1,1,74,1,0,0,3,2,0
24,1,4,2,9124,2,2,3,1,0,54,4,2,0,1,2,27,0,0,0,3,3,0
51,1,27,0,4794,2,3,3,2,0,42,3,0,4,2,1,78,0,0,0,1,1,1
53,1,4,2,9349,1,3,3,1,0,97,3,1,4,1,3,34,0,0,0,1,1,1
55,1,16,1,10076,2,4,3,2,1,76,3,1,2,1,2,20,1,0,0,3,1,0
43,1,25,4,8302,4,3,2,0,1,36,1,2,4,1,2,90,0,0,0,3,1,1
50,1,18,0,4235,4,4,3,0,0,66,2,2,0,2,2,73,1,0,1,3,2,1
31,0,18,3,5599,3,3,3,2,0,44,2,2,2,2,2,41,1,0,0,3,3,1
54,1,6,2,7553,4,3,4,2,0,98,2,1,5,2,1,82,0,0,0,4,3,1
44,1,27,0,5579,3,1,3,1,0,14,4,2,0,1,2,72,1,0,1,1,2,0
33,0,16,3,5835,4,4,2,1,0,96,3,0,1,2,1,85,0,0,0,2,1,0
39,0,5,0,4041,3,3,3,2,0,93,3,1,3,2,2,28,0,0,0,1,2,0
58,1,3,0,4243,4,3,3,0,0,82,3,0,4,1,1,54,0,0,0,3,1,1
32,0,5,0,5650,3,3,3,0,1,44,1,2,1,1,2,54,0,0,0,3,3,0
26,1,18,4,8731,2,3,3,0,0,1,4,2,0,1,1,97,0,0,0,3,4,0
27,1,7,4,8479,3,3,4,2,0,92,2,1,3,2,2,11,0,0,0,2,3,0
50,1,25,0,3449,4,2,3,1,1,88,2,1,3,1,2,33,0,0,0,3,3,0
25,0,10,0,4636,3,3,3,4,0,48,2,2,5,2,2,12,0,0,0,4,2,0
31,0,6,2,7670,2,2,3,1,0,94,5,1,0,3,1,73,0,0,0,2,2,1
31,0,16,2,7512,2,1,4,1,0,4,3,1,1,1,1,67,1,0,1,2,3,1
51,0,25,4,8093,2,2,4,0,0,61,3,2,0,1,1,26,0,0,0,3,2,0
23,1,8,3,6021,2,2,4,0,0,50,1,1,2,2,3,57,0,0,0,2,1,0
32,0,17,4,9701,2,4,4,1,0,56,4,1,0,3,1,76,0,0,0,3,1,1
30,1,21,2,6639,2,4,3,3,0,35,2,1,3,2,2,68,0,0,0,2,1,0
18,0,7,3,5920,2,4,4,0,0,4,5,1,0,1,2,76,0,0,1,4,2,0
30,1,1,1,7198,4,3,2,0,0,42,2,1,5,1,2,2,0,0,0,3,2,1
59,1,4,2,8171,2,3,1,1,0,99,2,1,0,2,2,75,0,0,0,1,1,0
58,1,8,0,4302,2,3,3,2,0,93,2,1,1,1,1,31,0,0,0,4,2,0
48,0,25,2,7592,2,3,4,2,0,63,3,0,3,3,2,104,0,0,0,2,1,1
24,0,8,4,8938,4,2,3,0,0,53,4,1,1,3,2,71,0,0,1,4,3,1
22,1,10,4,8652,3,3,3,0,0,34,4,1,0,3,1,66,0,0,0,3,2,1
22,1,11,2,10303,3,3,3,0,1,88,3,1,0,1,2,52,0,0,0,4,1,1
46,0,31,4,9997,3,3,3,1,0,33,2,2,0,2,2,43,0,0,0,1,2,0
34,0,5,3,6407,1,3,3,0,0,55,2,1,5,2,1,51,0,0,0,3,3,1
32,1,1,3,5992,2,3,2,0,0,49,2,1,0,2,2,47,0,0,1,3,3,1
44,1,12,4,9326,3,2,3,0,0,87,3,1,4,1,2,45,1,0,1,1,2,1
29,0,9,1,9993,1,3,3,2,0,86,4,2,2,1,2,35,0,0,0,3,1,0
32,0,14,3,5909,1,3,2,0,1,96,3,2,3,2,1,80,0,0,0,2,2,0
43,1,21,2,8618,3,1,3,1,0,15,4,2,2,2,1,50,0,0,0,3,1,1
32,1,10,3,5759,4,4,4,3,1,13,3,1,5,2,2,47,0,0,1,3,3,1
29,1,20,4,7838,4,4,3,2,1,89,3,2,0,1,3,74,0,0,0,2,3,0
31,0,15,0,4855,2,3,1,0,0,35,3,1,4,2,3,92,0,0,0,1,2,1
40,1,23,4,9063,2,3,3,2,1,68,2,1,1,3,2,85,0,0,0,3,3,1
44,1,10,4,8437,2,3,3,1,1,44,3,2,1,3,2,77,0,0,0,2,3,0
58,1,7,2,7045,3,4,1,0,0,23,3,1,4,1,2,81,0,0,0,3,1,1
40,1,11,4,6017,3,3,3,0,0,44,3,0,2,1,2,14,0,0,0,2,1,0
47,1,18,4,8751,2,3,3,0,0,99,1,2,3,2,3,57,0,0,0,1,2,1
33,0,6,2,7262,2,4,3,0,1,17,2,1,1,2,2,63,0,0,0,3,2,1
38,1,22,3,5882,2,4,3,0,1,75,2,2,0,1,3,55,0,0,0,1,1,0
54,0,32,0,4617,1,3,3,1,1,86,1,1,1,1,3,95,0,0,0,3,2,0
32,0,15,4,8982,3,4,3,0,0,90,1,0,0,1,2,39,0,0,0,1,2,0
36,1,24,2,8524,1,2,3,0,1,45,4,2,0,2,2,37,0,0,0,2,1,0
32,1,7,0,4388,1,4,3,0,1,46,1,2,2,2,1,74,0,0,1,3,2,0
49,1,29,4,6946,1,2,4,1,0,19,1,1,1,2,3,51,0,0,0,3,3,0
24,0,12,3,6014,4,3,2,2,1,17,3,1,3,2,2,59,0,0,0,2,3,1
53,0,45,4,11422,1,4,3,0,0,97,1,2,5,2,2,48,0,0,0,3,1,0
20,0,11,4,9920,4,4,3,0,0,97,1,2,1,3,2,53,0,0,0,3,3,1
39,1,29,3,5703,3,3,4,0,0,6,3,2,0,2,2,81,0,0,0,1,3,1
41,1,6,3,5736,2,3,2,0,0,68,3,1,4,2,1,61,0,0,1,3,2,0
49,1,7,3,4915,2,2,4,3,0,19,4,1,2,1,1,77,0,0,0,3,3,0
39,0,10,0,4595,3,2,3,1,0,78,2,2,1,1,1,70,0,0,0,2,3,0
58,1,17,4,10498,3,4,4,1,1,53,2,2,1,3,2,24,0,0,0,3,1,1
50,1,16,3,5560,3,2,2,2,0,14,3,0,0,2,2,87,1,0,0,3,1,1
49,1,33,2,9324,3,3,3,2,0,9,5,1,1,1,2,37,0,0,0,3,2,1
41,0,30,4,7366,3,2,3,2,1,48,1,1,3,2,1,33,0,0,0,3,1,0
51,1,27,4,8322,1,3,2,0,0,59,4,1,0,1,1,46,0,0,0,1,2,0
25,1,9,2,8766,3,3,3,0,1,13,1,2,2,1,2,17,0,0,0,3,1,0
19,1,1,0,5942,2,4,3,1,0,37,1,1,4,2,3,62,1,0,1,2,1,1
49,1,32,2,6370,4,1,3,0,1,94,4,1,4,1,3,111,0,0,0,3,2,1
25,1,14,2,7759,4,3,3,0,0,43,4,2,3,2,2,51,1,0,0,2,1,1
34,1,21,4,7333,3,4,3,0,1,29,2,1,2,2,3,36,0,0,0,3,1,1
27,1,10,0,5391,1,3,3,0,0,36,2,1,6,2,3,82,0,0,0,2,2,1
53,1,2,2,7961,3,3,1,0,0,69,3,1,0,1,1,77,1,0,0,1,2,1
39,0,3,2,8143,2,3,2,0,1,80,1,1,0,2,2,21,0,0,0,3,1,0
30,1,22,4,10621,2,3,4,0,1,23,4,1,4,2,1,39,1,0,0,1,2,1
40,0,3,4,9799,4,4,3,0,1,68,4,2,0,2,1,9,0,0,0,3,3,1
36,1,10,2,6317,4,3,4,0,1,9,2,2,2,1,1,68,0,0,0,3,3,0
34,0,11,2,7964,4,2,4,4,0,65,3,2,1,1,1,23,0,0,0,4,1,1
59,1,44,4,9846,3,4,3,0,0,80,2,1,0,2,1,74,0,0,0,3,2,0
29,1,13,1,10331,3,3,1,0,0,84,4,2,0,1,1,36,0,0,0,3,2,1
31,0,16,1,12884,3,3,3,2,1,7,3,1,0,1,2,92,0,1,0,3,2,1
48,1,19,0,2745,3,4,2,0,1,37,1,2,2,1,2,98,0,0,0,3,3,0
43,0,6,0,6059,4,3,4,0,0,38,4,2,1,1,1,15,0,0,0,1,2,0
19,1,1,2,8976,2,3,3,0,1,68,4,1,2,2,2,14,0,0,0,4,2,0
47,1,8,0,4599,2,3,3,1,0,45,4,1,0,2,2,84,1,0,0,3,3,1
56,1,38,0,3783,3,3,3,3,1,50,2,2,0,2,2,72,0,0,0,2,1,0
41,1,1,4,6570,4,3,3,0,0,15,2,2,2,2,1,23,0,0,0,3,2,0
52,0,5,4,7277,2,3,3,3,0,14,3,2,3,1,1,63,0,0,0,1,1,1
30,0,19,1,9794,2,1,4,0,0,45,4,2,2,1,2,53,0,0,0,3,3,0
55,0,18,3,6354,3,4,3,2,0,62,1,1,1,1,1,73,0,0,0,3,3,0
24,1,8,3,6074,3,1,2,0,0,71,4,2,2,2,1,48,0,0,0,3,2,1
21,0,8,0,4438,3,2,3,0,0,90,3,0,3,2,2,82,0,0,0,3,2,0
26,1,18,4,10187,2,2,2,0,0,20,2,0,4,2,1,34,0,0,0,3,2,0
25,0,1,2,6911,3,4,3,0,0,15,2,2,2,1,2,30,0,0,0,3,1,0
56,1,29,1,7326,2,3,4,3,1,65,4,1,6,2,1,102,0,0,0,1,3,1
45,1,22,4,5373,1,3,3,0,0,65,1,1,0,2,2,32,0,0,0,4,1,1
21,1,10,0,5053,4,2,3,0,0,23,2,1,4,1,2,18,0,0,0,1,3,1
49,1,26,3,6188,3,2,3,0,0,5,3,2,1,3,2,68,0,0,0,2,4,1
18,0,10,3,6205,1,2,3,1,0,66,4,1,3,2,2,69,0,0,1,2,2,0
34,1,14,4,13264,3,3,3,0,1,47,2,2,1,3,1,52,0,1,0,3,3,1
40,1,3,1,8194,1,3,3,0,1,30,5,1,5,3,2,35,0,0,0,2,1,1
53,1,17,0,4752,2,4,4,2,0,40,2,0,0,2,1,67,0,0,0,3,3,0
